10, 0.867, 190
11, 1.362, 209
12, 1.587, 228
13, 1.495, 247
14, 1.656, 266
15, 2.324, 285
16, 2.218, 304
17, 2.732, 323
18, 3.433, 342
19, 3.5, 361
20, 3.443, 380
21, 3.897, 400
22, 4.263, 420
23, 5.322, 441
24, 4.977, 462
25, 5.606, 484
26, 6.054, 506
27, 7.405, 529
28, 7.181, 552
29, 8.352, 576
30, 8.59, 600
31, 9.061, 625
32, 9.476, 650
33, 10.155, 676
34, 13.092, 702
35, 11.991, 729
36, 11.746, 756
37, 12.957, 784
38, 13.737, 812
39, 14.695, 841
40, 15.047, 870
41, 16.822, 900
42, 16.863, 930
43, 19.018, 961
44, 19.136, 992
45, 22.702, 1024
46, 21.587, 1056
47, 22.621, 1089
48, 26.041, 1122
49, 26.121, 1156
50, 26.476, 1190
51, 33.696, 1225
52, 28.72, 1260
53, 30.259, 1296
54, 34.925, 1332
55, 35.323, 1369
56, 40.511, 1406
57, 37.25, 1444
58, 41.306, 1482
59, 39.613, 1521
60, 39.953, 1560
61, 49.271, 1600
62, 42.462, 1640
63, 45.38, 1681
64, 45.875, 1722
65, 52.214, 1764
66, 50.008, 1806
67, 57.771, 1849
68, 53.523, 1892
69, 57.126, 1936
70, 60.661, 1980
71, 62.798, 2025
72, 65.785, 2070
73, 65.555, 2116
74, 68.989, 2162
75, 70.268, 2209
76, 71.567, 2256
77, 74.25, 2304
78, 90.047, 2352
79, 81.795, 2401
80, 87.811, 2450
81, 86.892, 2500
82, 88.899, 2550
83, 94.986, 2601
84, 94.272, 2652
85, 99.092, 2704
86, 100.481, 2756
87, 102.973, 2809
88, 108.852, 2862
89, 111.138, 2916
90, 115.606, 2970
91, 119.764, 3025
92, 116.261, 3080
93, 123.167, 3136
94, 123.254, 3192
95, 128.578, 3249
96, 132.321, 3306
97, 137.468, 3364
98, 143.152, 3422
99, 149.026, 3481
