10, 12.883, 190
11, 15.54, 209
12, 18.243, 228
13, 21.921, 247
14, 26.796, 266
15, 31.403, 285
16, 36.127, 304
17, 43.29, 323
18, 48.902, 342
19, 53.96, 361
20, 55.841, 380
21, 66.059, 400
22, 40.559, 420
23, 77.404, 441
24, 47.857, 462
25, 76.686, 484
26, 54.514, 506
27, 84, 529
28, 62.068, 552
29, 91.288, 576
30, 71.532, 600
31, 93.137, 625
32, 79.799, 650
33, 98.116, 676
34, 97.964, 702
35, 103, 729
36, 99.125, 756
37, 103.534, 784
38, 112.649, 812
39, 117.441, 841
40, 126.293, 870
41, 132.538, 900
42, 147.913, 930
43, 147.211, 961
44, 165.047, 992
45, 165.454, 1024
46, 179.893, 1056
47, 187.947, 1089
48, 200.003, 1122
49, 208.374, 1156
50, 218.908, 1190
51, 224.805, 1225
52, 236.584, 1260
53, 250.011, 1296
54, 263.262, 1332
55, 271.695, 1369
56, 287.422, 1406
57, 294.662, 1444
58, 309.803, 1482
59, 320.751, 1521
60, 329.277, 1560
61, 348.242, 1600
62, 351.21, 1640
63, 367.488, 1681
64, 395.031, 1722
65, 393.387, 1764
66, 419.758, 1806
67, 441.498, 1849
68, 441.84, 1892
69, 456.301, 1936
70, 483.865, 1980
71, 488.757, 2025
72, 516.481, 2070
73, 537.847, 2116
74, 555.644, 2162
75, 582.285, 2209
76, 589.515, 2256
77, 613.357, 2304
78, 635.007, 2352
79, 660.558, 2401
80, 684.818, 2450
81, 702.018, 2500
82, 717.982, 2550
83, 751.476, 2601
84, 779.947, 2652
85, 783.958, 2704
86, 820.08, 2756
87, 829.035, 2809
88, 882.767, 2862
89, 896.146, 2916
90, 914.805, 2970
91, 945.806, 3025
92, 954.388, 3080
93, 977.538, 3136
94, 1007.5, 3192
95, 1038.5, 3249
96, 1070.38, 3306
97, 1097.06, 3364
98, 1139.08, 3422
99, 1145.85, 3481
